time,pwm,ax,ay,az,gx,gy,gz,vibration,label
3008939,150,0.0348,0.0617,-0.1484,0.66,-1.48,-0.84,0.1288,1
3008949,150,-0.0364,-0.0179,0.0006,-2.28,-0.51,4.28,0.1135,1
3008959,150,-0.0297,0.0403,-0.0486,-3.26,0.53,0.27,0.1036,1
3008969,150,0.0091,-0.1045,-0.0359,-2.76,1.92,6.70,0.1061,1
3008979,150,0.0596,-0.0356,-0.0603,-6.82,-2.37,1.01,0.1062,1
3008989,150,-0.0568,-0.1331,0.1911,-0.90,4.55,3.49,0.1192,1
3009998,150,-0.0568,-0.1331,0.1911,-0.90,4.55,3.49,0.1409,1
3010001,150,-0.0864,0.0412,-0.0535,-3.31,3.83,4.05,0.1440,1
3010010,150,0.0231,0.0589,0.0081,-0.65,2.08,1.60,0.1406,1
3010020,150,0.0291,-0.0528,0.0235,-1.28,-0.15,-3.00,0.1376,1
3010030,150,0.0114,0.0045,0.0058,2.10,4.08,2.06,0.1275,1
3010040,150,-0.0883,0.0486,0.0314,1.85,1.65,5.76,0.1312,1
3010050,150,0.0078,0.0293,-0.0461,-2.09,2.11,-2.31,0.1305,1
3010060,150,0.0174,0.0247,-0.0876,2.18,0.88,1.31,0.1291,1
3010070,150,-0.0239,0.1269,-0.0355,-4.31,1.09,2.07,0.1327,1
3010080,150,0.0194,-0.0340,-0.0820,-3.70,1.98,1.12,0.1126,1
3010090,150,-0.0082,-0.0658,-0.0237,-2.37,3.27,7.89,0.0862,1
3010100,150,0.0812,-0.0816,0.0964,-2.09,0.63,-1.47,0.0921,1
3010110,150,-0.0684,-0.1618,0.1725,-1.47,4.18,4.68,0.1189,1
3010120,150,-0.0251,-0.1585,0.0965,-1.93,0.35,6.40,0.1313,1
3010130,150,0.0109,-0.0276,0.0822,-4.55,2.95,5.33,0.1341,1
3010140,150,-0.0284,0.0139,-0.0415,1.32,4.37,0.63,0.1309,1
3010150,150,-0.0295,0.1314,-0.1215,1.55,6.02,3.19,0.1419,1
3010160,150,-0.1211,0.0910,0.0336,0.82,7.23,5.41,0.1472,1
3010170,150,0.0004,-0.0870,-0.0594,-7.47,-1.07,-2.01,0.1449,1
3010180,150,-0.0704,0.1371,-0.1015,-2.96,-0.15,-1.00,0.1535,1
3010190,150,-0.0679,0.0407,-0.0469,-6.63,-0.46,-0.96,0.1547,1
3010200,150,-0.1157,0.0079,-0.0698,-3.25,3.28,4.64,0.1533,1
3010210,150,-0.0869,0.1400,-0.0621,-4.13,3.40,6.47,0.1433,1
3010220,150,0.0453,-0.0551,0.0399,-3.39,3.26,0.11,0.1330,1
3010230,150,-0.1017,0.0375,-0.0450,-3.53,3.86,5.45,0.1353,1
3010240,150,-0.0229,0.0110,-0.0499,-8.24,1.97,1.63,0.1355,1
3010250,150,0.0118,-0.0957,0.0134,-1.41,2.95,-0.32,0.1265,1
3010260,150,0.0328,-0.1523,-0.0307,-3.54,1.47,2.95,0.1270,1
3010270,150,-0.0584,0.0398,0.0425,-1.21,1.24,1.69,0.1253,1
3010280,150,-0.1243,0.0228,-0.0022,1.73,2.29,0.83,0.1178,1
3010290,150,-0.1413,0.1388,-0.1108,-3.01,-0.91,7.91,0.1349,1
3010300,150,-0.0173,0.0221,0.0412,1.05,1.05,0.64,0.1289,1
3010310,150,0.0036,-0.0686,-0.0694,-3.66,1.02,2.63,0.1203,1
3010320,150,-0.0494,0.0365,-0.0735,0.71,3.13,3.05,0.1213,1
3010330,150,0.0083,0.1317,-0.1651,-7.40,-3.63,-2.11,0.1334,1
3010340,150,0.0516,-0.0476,-0.0613,-3.60,-2.95,0.36,0.1355,1
3010350,150,0.0331,-0.0617,-0.0327,-7.44,-1.17,2.21,0.1342,1
3010360,150,0.0403,-0.1190,0.1089,-3.11,3.79,1.26,0.1351,1
3010370,150,0.0151,-0.1520,0.1923,0.76,4.93,3.47,0.1536,1
3010380,150,-0.0555,-0.1076,0.1523,-0.28,6.76,7.63,0.1606,1
3010390,150,-0.1225,0.0422,0.0847,0.83,7.70,8.71,0.1518,1
3010400,150,-0.0425,-0.0066,0.0737,0.51,5.69,1.97,0.1533,1
3010410,150,-0.0923,0.0606,-0.0046,-1.52,6.85,6.05,0.1542,1
3010420,150,-0.0660,0.0581,0.0094,-0.47,5.78,1.65,0.1538,1
3010430,150,0.0319,-0.0402,0.0016,-0.61,2.31,-0.97,0.1394,1
3010440,150,-0.0840,0.0222,-0.0239,-0.50,1.97,0.82,0.1392,1
3010450,150,-0.0865,0.0364,-0.0527,-3.74,2.81,4.15,0.1412,1
3010460,150,-0.0127,-0.0152,0.0183,-3.69,3.46,6.97,0.1313,1
3010470,150,0.0111,-0.0116,-0.0437,-8.17,2.92,1.90,0.1069,1
3010480,150,-0.0830,0.0722,-0.0164,0.93,5.53,2.51,0.0943,1
3010490,150,0.0252,-0.1427,-0.0279,-3.02,1.76,3.20,0.0931,1
3010500,150,-0.0371,-0.0224,-0.0555,-3.84,2.66,1.52,0.0918,1
3010510,150,-0.1059,0.1224,-0.0567,-6.69,-2.51,4.47,0.1008,1
3010519,150,-0.1059,0.1224,-0.0567,-6.69,-2.51,4.47,0.1110,1
3010530,150,0.0032,-0.0664,-0.0706,-3.69,1.20,2.87,0.1140,1
3010540,150,-0.0131,-0.0667,0.0003,-2.33,2.13,6.13,0.1124,1
3010550,150,-0.0602,0.1297,-0.0950,1.13,0.12,2.17,0.1201,1
3010560,150,-0.1759,-0.0285,0.0792,-0.53,3.97,8.56,0.1348,1
3010570,150,-0.0071,0.0498,0.0112,0.85,0.82,0.73,0.1350,1
3010580,150,-0.0272,0.0420,-0.0303,-0.64,1.39,-6.73,0.1316,1
3011589,150,-0.0272,0.0420,-0.0303,-0.64,1.39,-6.73,0.1244,1
3011592,150,0.0319,-0.0267,-0.0464,-7.05,2.67,1.49,0.1240,1
3011601,150,0.0028,-0.0558,-0.0126,0.28,3.62,1.10,0.1130,1
3011611,150,-0.0300,-0.0003,-0.0466,-5.21,1.82,1.44,0.1006,1
3011621,150,-0.0536,0.0575,0.0231,-0.92,0.83,1.00,0.0993,1
3011631,150,-0.1008,0.0319,-0.0482,2.51,2.64,2.25,0.1037,1
3011641,150,-0.0543,0.0412,-0.0096,-3.12,0.34,4.11,0.0909,1
3011651,150,0.0264,0.0234,0.0200,1.34,1.05,0.08,0.0681,1
3011661,150,0.0185,-0.0055,-0.0149,-1.97,-1.97,-1.97,0.0665,1
3011671,150,-0.1279,0.1720,-0.1514,-0.04,-7.85,-7.85,0.1047,1
3011681,150,-0.0668,0.2113,-0.1718,-4.45,-1.44,0.19,0.1360,1
3011691,150,-0.0482,0.0144,-0.1183,-3.33,-2.56,1.89,0.1406,1
3011701,150,0.0194,-0.0551,-0.0495,-8.56,-1.47,2.79,0.1415,1
3011711,150,0.0543,-0.1527,0.1101,-1.78,2.57,0.73,0.1534,1
3011721,150,-0.0209,0.0381,-0.0683,3.47,4.94,3.27,0.1534,1
3011731,150,-0.0387,0.1440,-0.1114,0.36,4.39,3.78,0.1601,1
3011741,150,-0.0632,-0.0008,0.1197,-2.29,4.40,2.92,0.1643,1
3011751,150,-0.0195,-0.0182,0.0993,0.39,6.36,2.50,0.1670,1
3011761,150,-0.1169,0.0569,0.0149,-1.72,7.79,6.43,0.1719,1
3011771,150,-0.1037,0.0599,0.0238,-0.53,6.37,3.32,0.1554,1
3012780,150,-0.1037,0.0599,0.0238,-0.53,6.37,3.32,0.1333,1
3012783,150,-0.0550,0.0606,0.0483,2.60,2.63,2.04,0.1305,1
3012792,150,-0.0205,0.0138,-0.0017,3.15,3.19,0.84,0.1285,1
3012802,150,-0.1153,0.1279,-0.0825,-0.89,2.79,3.44,0.1277,1
3012812,150,-0.0034,0.1488,-0.1260,1.05,1.86,0.42,0.1395,1
3012822,150,-0.0260,0.1120,-0.1322,-1.98,0.68,-2.15,0.1381,1
3012832,150,-0.0807,0.0500,0.0093,-1.02,3.46,-5.44,0.1347,1
3012842,150,-0.0043,-0.0146,-0.0634,-3.84,-2.08,1.27,0.1323,1
3012852,150,-0.0349,0.1478,-0.1221,1.31,5.73,5.44,0.1400,1
3012862,150,0.0176,-0.1847,0.0656,-6.22,0.59,-0.54,0.1482,1
3012872,150,0.0599,-0.1722,0.1688,-4.41,0.75,3.88,0.1633,1
3012882,150,0.0532,-0.1770,0.1548,-1.94,2.42,1.04,0.1777,1
3012892,150,-0.0705,0.0852,-0.0606,-1.97,-1.97,-1.97,0.1819,1
3012902,150,-0.0152,-0.0144,0.0603,-2.89,3.69,2.66,0.1728,1
3012912,150,-0.0138,-0.0486,0.0355,-1.27,3.58,0.42,0.1626,1
3012922,150,-0.1288,0.0107,0.0111,-3.47,6.85,7.79,0.1583,1
3012932,150,0.0070,0.0550,0.0125,-1.08,3.94,2.11,0.1564,1
3012942,150,0.0900,-0.0724,0.0156,1.57,2.61,-3.12,0.1594,1
3012952,150,-0.0677,0.0381,-0.0164,0.69,3.31,2.44,0.1491,1
3012962,150,0.0143,0.0386,0.0316,0.76,0.93,1.15,0.1365,1
3012972,150,0.0560,0.0070,0.0058,-1.89,0.45,-3.59,0.1130,1
3012982,150,-0.0043,0.0777,-0.1175,0.80,0.85,4.93,0.0946,1
3012992,150,0.0175,0.0487,0.0040,-2.78,1.69,-0.98,0.0873,1
3013002,150,-0.0966,0.0314,-0.0397,-0.01,4.44,0.95,0.0917,1
3013012,150,-0.0668,0.0572,-0.0942,-2.72,3.53,8.92,0.0984,1
3013022,150,0.0698,-0.0000,-0.0619,-6.47,-3.05,-2.81,0.0942,1
3013032,150,0.1173,-0.2251,0.0690,-6.29,-1.96,-2.64,0.1244,1
3013042,150,-0.0184,-0.0662,0.0579,-2.59,0.73,5.87,0.1222,1
3013052,150,0.0464,-0.0331,0.0986,-4.80,2.00,0.03,0.1249,1
3013062,150,-0.0854,-0.0785,0.1219,2.11,7.40,3.89,0.1347,1
3013072,150,-0.1069,0.0612,0.0496,2.94,6.95,10.44,0.1400,1
3013082,150,-0.0954,0.1005,0.0376,0.12,5.18,1.50,0.1403,1
3013092,150,-0.0760,0.0846,-0.1459,-6.03,1.19,-1.55,0.1511,1
3013102,150,-0.0201,0.1328,-0.1692,0.18,1.97,1.53,0.1622,1
3013112,150,-0.0101,0.1244,-0.1028,-2.40,2.94,0.70,0.1651,1
3013122,150,0.0580,-0.1155,0.0224,-6.95,-0.53,-1.21,0.1676,1
3013132,150,-0.0933,0.1334,-0.0602,-1.73,4.08,6.63,0.1555,1
3013142,150,0.0186,0.0777,-0.0356,-4.77,0.53,-3.19,0.1554,1
3013152,150,-0.0621,0.0088,-0.0317,-1.54,2.08,5.11,0.1528,1
3013162,150,-0.1309,0.1808,-0.0519,-1.79,5.47,6.89,0.1605,1
3013172,150,0.0132,-0.0182,-0.0134,-6.18,3.93,1.15,0.1552,1
3013182,150,-0.0179,-0.0504,-0.0597,-1.97,-1.97,-1.97,0.1505,1
3013192,150,-0.0024,-0.0147,-0.0669,-5.73,1.31,3.24,0.1404,1
3013202,150,0.0096,-0.0917,0.0715,-0.15,4.33,3.32,0.1281,1
3013212,150,0.0888,-0.1143,0.0495,-4.66,-1.82,0.04,0.1270,1
3013222,150,-0.0617,-0.0623,0.0294,-0.76,4.64,2.92,0.1235,1
3013232,150,-0.0510,0.0606,0.0385,1.98,2.03,1.27,0.1141,1
3013241,150,-0.0510,0.0606,0.0385,1.98,2.03,1.27,0.1142,1
3013252,150,-0.1408,0.1143,-0.0503,-0.79,7.80,-1.97,0.1268,1
3013262,150,0.0333,0.1002,-0.0758,1.94,3.15,0.27,0.1119,1
3013272,150,0.0000,0.0747,-0.0619,-1.53,1.61,-3.46,0.1157,1
3013282,150,0.0548,-0.0962,0.0455,-7.57,-0.47,2.24,0.1191,1
3013292,150,-0.1027,0.1605,-0.1426,-2.81,0.51,3.37,0.1392,1
3013302,150,-0.0507,-0.0515,0.1265,1.45,6.21,9.11,0.1419,1
3013312,150,-0.0463,-0.0512,-0.0584,-7.64,-1.09,-0.13,0.1365,1
3013322,150,0.0424,-0.1295,0.0844,-6.47,-0.56,2.31,0.1426,1
3013332,150,-0.0307,0.1189,-0.1637,-0.02,2.21,1.22,0.1541,1
3013342,150,-0.0602,0.0887,-0.0641,-2.92,4.51,4.55,0.1566,1
3013352,150,-0.0276,-0.0324,0.0166,-4.94,1.74,1.52,0.1456,1
3013362,150,0.0367,-0.1056,0.0280,-2.98,2.54,-1.34,0.1443,1
3013372,150,-0.0696,-0.0628,0.0357,-3.43,5.85,7.12,0.1446,1
3013382,150,-0.0042,0.0075,0.0029,-3.98,2.79,2.55,0.1396,1
3013392,150,-0.0077,-0.0387,-0.0329,-3.44,1.63,-1.25,0.1186,1
3013402,150,-0.0957,0.0237,-0.0240,0.62,4.12,2.93,0.1139,1
3013412,150,-0.0967,0.0666,0.0147,0.76,1.03,3.44,0.1165,1
3013422,150,-0.0305,0.0362,0.0393,-1.18,-0.31,-1.60,0.1066,1
3013432,150,-0.0518,0.0660,-0.0896,1.85,1.34,4.50,0.0932,1
3013442,150,-0.0761,0.1357,-0.0951,-0.61,0.85,5.53,0.1023,1
3013452,150,-0.1057,0.0099,0.0280,0.86,3.35,3.53,0.1070,1
3013462,150,-0.0213,-0.0151,0.0058,-0.48,2.39,3.64,0.1010,1
3013472,150,-0.0615,-0.0116,0.0231,3.11,3.11,1.70,0.0982,1
3013482,150,0.1186,-0.0096,-0.0605,-7.78,-5.50,-4.13,0.1068,1
3013492,150,-0.0158,-0.0547,-0.0654,-5.07,-3.08,3.57,0.1091,1
3013502,150,0.0224,-0.0182,0.0679,-2.39,-0.04,3.93,0.1068,1
3013512,150,0.0552,-0.1479,0.1244,0.44,3.15,0.56,0.1185,1
3013522,150,0.0112,-0.1196,0.1346,1.15,5.76,7.61,0.1301,1
3013532,150,-0.0713,-0.0060,0.1214,0.73,6.59,7.50,0.1319,1
3013542,150,-0.0763,0.0179,0.0840,-2.02,3.50,2.59,0.1241,1
3013552,150,-0.0812,0.0196,0.0065,1.05,6.09,4.63,0.1220,1
3013562,150,-0.0702,0.0877,-0.0381,-2.81,6.02,6.26,0.1274,1
3013572,150,0.0045,0.0263,0.0022,0.22,3.58,-1.83,0.1259,1
3013582,150,0.0274,-0.0632,-0.0010,-0.73,0.78,2.01,0.1206,1
3013592,150,-0.0151,0.0604,-0.0433,-3.39,0.76,1.44,0.1199,1
3013602,150,0.0835,-0.0012,-0.0243,-1.33,0.82,-0.95,0.1208,1
3013612,150,0.0724,-0.1487,0.0366,2.18,2.34,-2.79,0.1158,1
3013622,150,0.0039,0.0199,0.0438,-2.35,4.21,4.06,0.1020,1
3013632,150,-0.0062,0.0141,0.0335,1.12,4.31,1.20,0.0925,1
3013642,150,-0.0425,-0.0374,-0.0745,-5.54,1.84,3.46,0.0900,1
3013652,150,-0.0337,0.0021,-0.0342,-2.73,2.41,2.28,0.0874,1
3013662,150,-0.0944,0.1609,-0.0615,-4.61,-1.51,3.95,0.1004,1
3013672,150,-0.0077,-0.0022,-0.0308,-6.84,0.16,1.28,0.1005,1
3013682,150,-0.0223,-0.0293,-0.0744,-4.01,1.42,3.82,0.1016,1
3013692,150,0.0236,-0.0688,0.0292,-2.06,3.31,3.61,0.1018,1
3013702,150,-0.0509,-0.0699,0.0984,1.80,2.96,3.16,0.1064,1
3013712,150,-0.0906,0.0116,0.0747,0.71,5.05,6.89,0.0992,1
3013722,150,0.0207,0.0635,0.0573,0.27,0.56,0.63,0.1019,1
3013732,150,-0.0015,-0.0186,0.0148,1.99,5.02,-1.14,0.1015,1
3013742,150,-0.0162,0.1118,-0.0890,1.39,5.06,2.46,0.1072,1
3013752,150,-0.0887,0.1704,-0.1389,-3.55,1.24,2.76,0.1300,1
3013762,150,-0.0985,0.0473,0.1041,0.77,6.86,6.66,0.1237,1
3013772,150,-0.0691,0.1083,-0.1178,-4.04,0.91,3.84,0.1351,1
3013781,150,-0.0691,0.1083,-0.1178,-4.04,0.91,3.84,0.1435,1
3013792,150,-0.0132,0.0568,-0.0698,-2.94,3.46,2.02,0.1443,1
3013802,150,-0.1741,0.0937,-0.0693,-1.05,3.52,7.50,0.1532,1
3013812,150,-0.0969,0.1454,-0.0265,-3.56,3.89,4.76,0.1588,1
3013822,150,0.0019,-0.0845,0.0141,-4.82,1.38,-2.92,0.1587,1
3013832,150,-0.1091,0.0471,-0.0348,-5.48,3.19,8.12,0.1633,1
3013842,150,0.0070,0.0536,-0.0075,-2.24,1.37,0.81,0.1577,1
3013852,150,0.0061,-0.0810,-0.0369,-3.43,3.36,-0.20,0.1416,1
3013862,150,-0.0302,-0.0741,-0.0744,-5.52,3.08,3.83,0.1377,1
3013872,150,-0.0212,0.0114,-0.0880,-5.31,2.17,3.34,0.1295,1
3013882,150,-0.0545,-0.0678,0.0402,1.56,4.33,0.99,0.1210,1
3013892,150,-0.0106,0.0677,-0.0797,0.65,-0.01,4.32,0.1222,1
3013902,150,-0.0041,0.0382,0.0094,-1.97,-1.97,-1.97,0.1034,1
3013912,150,0.0176,-0.0354,-0.0486,-2.85,1.19,3.69,0.0892,1
3013922,150,-0.0300,0.0520,-0.0373,2.85,2.94,1.42,0.0879,1
3013932,150,-0.0802,0.1693,-0.1103,-2.86,0.53,0.81,0.1045,1
3013942,150,0.0034,0.1216,-0.1149,2.71,3.79,0.85,0.1158,1
3013952,150,-0.0581,0.0765,-0.1005,-3.43,1.94,-0.59,0.1206,1
3013962,150,-0.1327,0.1267,-0.1504,-2.21,4.03,4.11,0.1378,1
3013972,150,0.0040,0.0503,-0.0880,-5.34,-1.48,1.43,0.1385,1
3013982,150,0.0220,0.1218,-0.1035,0.84,4.27,-0.27,0.1445,1
3013992,150,-0.1154,0.0940,0.0663,0.62,5.79,3.88,0.1497,1
3014002,150,0.0733,-0.1206,0.0885,-5.37,-0.15,1.09,0.1582,1
3014012,150,-0.0559,0.1002,-0.0879,-0.61,1.05,-2.33,0.1635,1
3014022,150,0.0065,-0.1178,0.0425,-4.22,3.34,2.78,0.1668,1
3014032,150,0.0207,-0.0050,-0.0225,-4.75,2.36,0.75,0.1522,1
3014042,150,0.0295,-0.1074,-0.0162,-2.59,3.68,-0.73,0.1471,1
3014052,150,-0.0703,-0.0395,0.0011,-3.47,5.08,6.80,0.1427,1
3014062,150,0.0046,0.0218,-0.0220,-3.61,2.16,1.15,0.1218,1
3014072,150,0.1122,-0.0235,-0.0718,-3.57,1.21,-1.62,0.1250,1
3014082,150,-0.0388,0.0451,0.0451,-4.25,6.04,3.33,0.1166,1
3014092,150,-0.0673,0.0602,0.0001,-0.40,-0.21,1.95,0.1084,1
3014102,150,-0.0326,0.0489,0.0104,-1.15,-0.82,-1.21,0.0966,1
3014112,150,-0.0555,0.0490,-0.0779,1.51,0.36,4.80,0.0916,1
3014122,150,0.0399,0.0167,0.0330,-3.73,-1.42,-1.37,0.0844,1
3014132,150,-0.0574,-0.0045,0.0164,0.80,2.82,3.44,0.0859,1
3014142,150,-0.0243,0.0368,0.0039,0.12,1.50,0.99,0.0794,1
3014152,150,-0.1189,0.1747,-0.1167,-2.62,0.52,2.18,0.1072,1
3014202,150,0.0956,-0.2147,0.1085,-1.82,3.22,3.50,0.1576,1
3014212,150,0.0277,-0.1017,0.1057,-0.73,4.61,5.47,0.1609,1
301014212,150,0.0277,-0.1017,0.1057,-0.73,4.61,5.47,0.1609,1
301014212,150,0.0277,-0.1017,0.1057,-0.73,4.61,5.47,0.1609,1
3014222,150,0.0118,-0.0644,0.0002,-7.05,-0.51,-0.49,0.1613,1
3014282,150,0.0802,-0.0153,-0.0088,-1.03,1.09,-0.76,0.1313,1
3014292,150,0.0897,-0.1534,0.0498,1.58,1.81,-2.58,0.1342,1
3014302,150,0.0125,-0.0064,0.0665,-2.34,3.52,3.70,0.1085,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016614,150,0.0072,-0.0097,-0.0793,-2.26,-3.29,0.21,0.1684,1
3016784,150,-0.0170,-0.0378,0.0737,-3.44,1.76,4.84,0.2320,1
3016794,150,-0.0297,-0.0133,-0.0819,-5.52,-1.37,1.08,0.2193,1
3016804,150,0.1079,-0.1645,0.12649,-5.52,-1.37,1.08,0.2193,1
3016804,150,0.1079,-0.1645,0.1264,2.24,-1.29,-2.93,0.2062,1
3017207,150,-0.0100,0.0161,-0.0575,0.30,5.24,0.83,0.2021,1
3017217,150,-0.0370,0.0153,-0.0585,-0.71,6.99,2.35,0.1904,1
3017407,150,-0.1809,0.1670,-0.2699,-1.73,3.85,3.41,0.2384,1
3017417,150,0.0279,0.0050,-0.1108,-5.34,-4.96,-1.24,0.2372,1
3017447,150,0.0220,-0.0754,0.0874,-2.89,1.77,3.24,0.2172,1
3017457,150,-0.0371,0.1773,-0.1922,-5.02,-0.16,-0.45,0.2274,1
3017467,150,-0.0426,0.0233,0.1362,-1.20,4.87,6.44,0.2181,1
3018552,150,-0.0426,0.0233,0.1362,-1.20,4.87,6.44,0.2120,1
3018555,150,-0.1456,0.2450,-0.2608,-3.93,2.73,2.05,0.2259,1
3018564,150,-0.0417,0.0121,0.0767,-2.58,5.27,4.08,0.2198,1
3018574,150,0.0024,-0.0887,0.1180,-0.56,1.25,3.78,0.1928,1
3018584,150,-0.1543,0.1748,-0.1847,-4.31,1.98,3.08,0.2114,1
3018594,150,0.0424,0.0794,0.0186,0.25,10.01,10.53,0.2112,1
3018604,150,0.0557,-0.0638,0.1571,-0.50,0.71,4.56,0.2081,1
3018614,150,0.0181,-0.0639,-0.0069,-5.26,-1.88,-0.72,0.2058,1
3018624,150,-0.0938,0.1021,-0.0587,-4.02,8.82,10.14,0.1940,1
3018634,150,0.1567,0.0095,0.1696,0.42,9.05,8.95,0.2022,1
3018644,150,-0.0026,0.0072,-0.1149,-1.86,-2.35,-2.15,0.2003,1
3018654,150,-0.1373,0.1648,-0.2519,-4.40,5.50,7.96,0.1901,1
3018664,150,-0.1107,0.1454,-0.0826,-4.20,7.11,6.31,0.1985,1
3018673,150,-0.1107,0.1454,-0.0826,-4.20,7.11,6.31,0.2031,1
3018684,150,0.1437,-0.0851,0.2100,-2.49,-2.22,-2.76,0.1990,1
3018694,150,-0.0684,0.0824,-0.2104,-6.54,0.97,2.38,0.2105,1
3018704,150,-0.0921,0.0356,0.1331,1.14,8.26,9.26,0.2095,1
3018714,150,-0.1122,0.1913,-0.0610,-1.38,5.05,-0.30,0.2208,1
