time,pwm,ax,ay,az,gx,gy,gz,vibration,label
1025888,0,-0.2488,-0.2408,-0.0406,-15.66,5.03,-40.16,0.3903,2
1025898,0,-0.0347,-0.5752,0.0109,-1.62,-1.40,-14.10,0.4082,2
1025908,0,0.1733,-0.8298,0.1043,10.15,-6.19,8.70,0.4500,2
1025918,0,0.2219,-1.2405,0.0978,20.41,3.30,26.43,0.5849,2
1025928,0,0.2494,-0.7530,0.0405,8.79,-7.62,12.28,0.6300,2
1025938,0,0.1558,-0.2678,0.0211,-6.99,-1.53,6.47,0.6252,2
1025948,0,0.0331,-0.0683,-0.0203,-17.07,1.82,0.49,0.6228,2
1025958,0,0.0090,0.3930,-0.0872,-11.53,3.27,3.99,0.6349,2
1025968,0,0.0814,0.2024,-0.0279,-31.18,3.11,-49.25,0.6360,2
1025978,0,0.0263,-0.0832,-0.0069,-28.15,3.21,-39.73,0.6109,2
1025988,0,-0.0221,-0.1808,0.0287,-11.64,3.95,-30.62,0.6037,2
1025998,0,0.0391,-0.0571,0.0041,-12.65,-0.70,-24.11,0.5760,2
1026008,0,-0.1047,-0.0167,-0.0698,3.56,1.24,11.40,0.5103,2
1026018,0,0.0036,0.1315,-0.0771,3.08,-1.44,3.50,0.3209,2
1026028,0,0.0615,0.0562,-0.0713,-2.64,-0.58,1.08,0.2027,2
1026038,0,0.1160,-0.0473,-0.0103,-0.83,1.39,-0.27,0.1818,2
1026048,0,-0.0264,-0.3978,0.0167,-1.18,7.07,2.33,0.2199,2
1026058,0,0.0531,-0.5861,0.0262,10.62,2.59,17.03,0.2585,2
1026067,0,0.0531,-0.5861,0.0262,10.62,2.59,17.03,0.3110,2
1026078,0,0.2365,-0.5310,0.0236,28.76,9.50,51.52,0.3602,2
1026088,0,0.1774,-0.2583,0.0144,31.44,8.18,61.42,0.3691,2
1026098,0,0.1141,-0.3098,0.0319,15.54,9.81,39.56,0.3831,2
1026108,0,0.0288,0.0967,-0.0622,18.85,9.08,47.79,0.3828,2
1026118,0,-0.1128,0.8501,-0.1327,-7.74,-1.72,9.85,0.4685,2
1026128,0,0.0214,0.6522,-0.1170,-3.08,2.31,-7.24,0.5121,2
1026138,0,-0.2274,0.4954,-0.0842,-5.76,-2.19,-18.23,0.5395,2
1026148,0,-0.2053,0.3994,-0.0329,-18.24,-3.13,-23.73,0.5435,2
1026158,0,-0.2177,0.2254,-0.0716,-25.43,-4.02,-26.15,0.5206,2
1026168,0,0.0052,0.0561,0.0006,-28.86,-3.31,-30.98,0.4865,2
1026178,0,-0.0345,-0.3591,0.0624,-24.89,0.95,-43.57,0.4650,2
1027187,0,-0.0345,-0.3591,0.0624,-24.89,0.95,-43.57,0.4688,2
1027190,0,0.0081,-0.6620,0.0331,14.31,10.89,25.85,0.5027,2
1027199,0,0.0279,-0.7162,0.0015,25.26,1.26,20.31,0.5502,2
1027209,0,0.1472,-0.6964,-0.0021,38.78,7.03,47.64,0.5273,2
1027219,0,0.3162,-0.9970,-0.0030,32.58,0.53,45.40,0.5861,2
1027228,0,0.3162,-0.9970,-0.0030,32.58,0.53,45.40,0.6500,2
1027239,0,-0.0129,-0.2606,-0.1409,-22.76,-16.37,-16.30,0.6411,2
1027249,0,0.6318,-0.5260,0.3562,68.68,3.89,74.30,0.6935,2
1027259,0,0.1054,0.5811,-0.0461,-28.11,20.60,-41.03,0.7181,2
1027269,0,-0.5350,-0.0708,-0.1173,-21.48,-3.27,-61.25,0.7300,2
1027279,0,-0.1629,0.0490,0.0014,-16.15,-7.87,-39.09,0.7227,2
1027289,0,0.2123,-0.3872,0.0453,8.84,16.96,-4.04,0.7058,2
1027299,0,0.0740,-0.9168,0.0996,-12.93,-4.60,-9.33,0.7296,2
1027309,0,0.1427,-0.5099,0.0719,-9.08,-0.50,-11.83,0.7143,2
1027319,0,0.0534,-0.3850,0.0170,-10.27,4.98,5.65,0.6449,2
1027329,0,0.0161,-0.1153,0.0117,-4.79,3.24,-8.02,0.5549,2
1027339,0,0.0709,0.1714,-0.0583,-24.75,-3.72,-24.45,0.5503,2
1028348,0,0.0709,0.1714,-0.0583,-24.75,-3.72,-24.45,0.4758,2
1028351,0,0.3848,-0.6122,0.0478,27.15,5.87,89.60,0.4938,2
1028360,0,0.2088,-1.2516,0.0057,6.15,3.95,45.07,0.6118,2
1028370,0,0.1763,-1.1402,0.0408,10.95,5.75,13.71,0.7104,2
1028380,0,0.1645,-0.7266,0.0076,-9.03,2.29,-30.76,0.7352,2
1028390,0,0.0125,0.1278,-0.1114,-13.18,3.26,-2.39,0.6766,2
1028400,0,0.0333,0.2020,-0.1016,-30.17,-2.63,-28.44,0.6591,2
1028410,0,-0.0350,-0.1324,-0.0062,-27.64,-0.59,-25.79,0.6490,2
1028420,0,-0.0122,-0.1121,-0.0143,-10.94,-0.51,-9.01,0.6489,2
1028430,0,0.0347,-0.0830,-0.0301,-4.53,-1.08,1.45,0.6467,2
1028440,0,-0.0072,-0.0451,-0.0253,-2.92,1.56,2.05,0.6440,2
1028450,0,0.0240,-0.0511,-0.0292,-5.74,2.09,-1.16,0.6022,2
1028460,0,0.0048,-0.0818,-0.0354,-7.62,1.85,4.11,0.4499,2
1028470,0,-0.0303,-0.0436,-0.0102,-4.47,2.61,-1.30,0.2635,2
1028480,0,-0.0098,-0.0414,-0.0198,-3.83,3.12,-1.18,0.1190,2
1028490,0,0.0376,-0.1323,-0.0264,-1.40,-0.81,0.97,0.1151,2
1028500,0,0.0681,-0.4492,0.0701,0.00,6.31,-1.66,0.1707,2
1028510,0,0.1015,-0.6227,0.0362,14.07,3.55,6.75,0.2593,2
1028520,0,0.2386,-0.5381,0.0946,35.08,10.31,40.93,0.3185,2
1028530,0,0.1923,-0.7628,0.0983,15.65,-2.62,-3.14,0.4042,2
1028540,0,0.3104,-0.7550,0.0732,54.09,8.60,85.74,0.4799,2
1028550,0,0.4154,-1.2061,0.1990,37.74,-0.78,65.92,0.6298,2
1028560,0,-0.0165,0.0009,0.0146,-1.79,-23.97,5.12,0.6292,2
1028570,0,0.1010,0.6004,0.1646,-7.38,-40.37,45.11,0.6598,2
1028580,0,0.5092,-0.8964,0.4509,-8.34,-25.79,38.11,0.7495,2
1028590,0,0.2012,-0.8956,0.1071,9.68,4.51,79.04,0.8032,2
1028600,0,0.2185,0.5738,0.2622,-66.09,33.50,-45.34,0.8177,2
1028610,0,-0.0677,1.2630,0.0623,-68.30,53.81,-75.11,0.8883,2
1028620,0,-0.1699,-0.3335,-0.1511,-17.53,17.85,-75.69,0.8774,2
1028630,0,-0.0595,0.4066,-0.1155,-19.96,14.16,-102.65,0.8516,2
1029640,0,-0.0595,0.4066,-0.1155,-19.96,14.16,-102.65,0.8223,2
1029643,0,0.0144,-0.0466,-0.0438,-4.76,2.79,-2.20,0.7141,2
1029652,0,0.0159,-0.0957,-0.0521,-5.11,2.05,7.68,0.7149,2
1029662,0,0.1064,-0.3154,0.0498,0.73,5.41,2.66,0.6947,2
1029672,0,-0.0999,1.0269,-0.1169,37.85,-5.41,-8.65,0.6811,2
1029682,0,-0.0269,0.8309,0.0396,29.63,-32.74,81.41,0.6691,2
1029692,0,-0.4429,0.7459,-0.3481,49.40,-31.09,48.35,0.7004,2
1029702,0,0.2612,-0.0354,0.0720,62.96,-8.08,79.43,0.5811,2
1029712,0,-0.1392,-1.3437,0.1744,-30.60,7.53,11.88,0.7120,2
1029722,0,-0.1490,-1.1143,-0.1741,17.27,5.16,109.18,0.7862,2
1029732,0,-0.1006,0.3719,0.0447,-64.66,52.82,-102.31,0.7842,2
1029742,0,-0.1346,0.0758,-0.1721,-28.49,19.87,-48.61,0.7873,2
1029752,0,0.0831,0.1190,-0.0539,-62.56,0.64,-93.71,0.7880,2
1029762,0,-0.0126,-0.2203,-0.0685,-55.64,-0.99,-64.06,0.7842,2
1029772,0,0.0184,-0.3004,-0.0296,-22.31,-5.53,-20.18,0.7186,2
1029782,0,-0.0085,-0.0949,-0.0323,-6.00,-2.71,-1.56,0.6694,2
1029792,0,0.0355,-0.0893,-0.0131,-3.91,3.41,6.16,0.6014,2
1029802,0,-0.0062,-0.0620,-0.0350,-4.32,3.00,13.69,0.5956,2
1029812,0,-0.0137,-0.0318,0.0060,-5.29,3.39,8.53,0.4115,2
1029822,0,0.0209,-0.0512,-0.0126,-6.47,2.57,0.93,0.2005,2
1029832,0,-0.0215,-0.0183,0.0032,-2.98,3.05,-1.66,0.1588,2
1029842,0,-0.0338,-0.0464,-0.0096,-7.47,1.82,-4.27,0.1422,2
1029852,0,0.0234,-0.1036,-0.0496,-6.92,2.60,-0.98,0.1385,2
1029862,0,-0.0226,-0.0738,-0.0646,-4.73,2.31,4.70,0.1219,2
1029872,0,0.0006,-0.0777,-0.0182,-5.12,2.95,2.47,0.0797,2
1029882,0,0.0286,-0.0628,-0.0302,-4.26,0.59,6.63,0.0769,2
1029892,0,-0.0150,-0.0284,0.0062,-2.12,1.16,3.89,0.0713,2
1029902,0,-0.1058,0.7483,-0.1530,73.20,4.68,-3.11,0.2530,2
1029912,0,0.0867,0.8348,-0.0444,62.60,4.73,21.25,0.3668,2
1029922,0,-0.2060,-0.4800,-0.2287,81.63,-15.16,98.69,0.4083,2
1029932,0,0.0562,-0.6143,-0.1933,38.77,-18.82,109.03,0.4566,2
1029942,0,0.3024,-0.1443,0.2974,12.85,-21.60,51.35,0.4777,2
1029952,0,-0.2709,-0.2643,-0.1622,5.84,19.37,34.67,0.4937,2
1029962,0,-0.3488,0.3562,-0.1985,-29.84,11.27,21.72,0.5211,2
1029972,0,-0.3025,0.5770,-0.1230,-51.95,4.21,-60.19,0.5611,2
1029982,0,-0.3503,0.0641,-0.0577,-48.62,24.90,-55.91,0.5721,2
1029992,0,0.1134,-0.2560,0.0237,-32.85,14.94,-55.67,0.5789,2
1030002,0,-0.0942,-0.2530,-0.1145,-14.03,-4.54,-21.63,0.5331,2
1030012,0,0.0531,-0.1029,0.0173,-3.25,-4.16,-1.98,0.4636,2
1030022,0,0.0040,-0.0704,-0.0311,-2.34,5.77,5.30,0.4278,2
1030032,0,-0.0184,-0.0441,-0.0161,-5.92,2.11,17.88,0.3762,2
1030042,0,-0.0070,-0.0066,0.0093,-2.33,3.49,1.86,0.3485,2
1030052,0,0.0184,-0.0609,-0.0348,-4.66,4.00,3.29,0.3241,2
1030062,0,-0.0148,-0.0273,-0.0201,-5.03,1.28,1.40,0.2763,2
1030172,0,-0.2377,0.0410,-0.0970,-47.89,10.18,-39.35,0.8421,2
1030182,0,-0.0447,-0.3402,0.0141,-53.27,-0.97,-47.81,0.8484,2
1030192,0,0.0233,-0.1289,-0.0340,-5.16,-5.90,-5.49,0.8490,2
1030342,0,-0.2690,0.5998,-0.2532,31.68,-8.34,58.40,0.5528,2
1030352,0,0.0651,-1.0002,0.0552,11.03,1.18,75.20,0.6374,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.129,0.0842,2
1030542,0,-0.0561,0.7053,-0.1049,103.22,2.17,15.12,0.2401,2
1031662,0,0.2181,-0.9471,0.0397,30.73,2.32,45.35,0.3652,2
1031672,0,-0.0301,0.0440,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1031682,0,-0.0102,0.1040,-0.0782,-19.64,-3.70,-6.91,0.3656,2
1033593,0,-0.0570,0.4253,-0.1183,-34.23,0.40,-50.27,1.1939,2
1033603,0,-0.0192,-0.7791,0.0579,-19.28,0.23,-20.38,1.1125,2
1033613,0,-0.0804,0.1268,-0.0829,-28.69,-2.11,4.34,0.9834,2
1033763,0,0.4418,-0.3125,0.0383,27.21,-1.36,27.94,0.9649,2
1033773,0,0.3756,-0.4660,-0.0474,7.34,-0.15,32.39,0.9469,2
1033783,0,0.3011,-0.1968,-0.0941,12.56,2.96,36.08,0.9236,2
1033793,0,0.2248,0.2210,-0.0433,-7.69,5.53,34.03,0.9034,2
1033803,0,-0.2432,-0.4228,-0.0316,-48.22,11.85,-47.89,0.8710,2
1033813,0,0.1045,0.3850,-0.1063,-47.83,1.60,-32.67,0.8802,2
1033823,0,0.0126,0.0497,-0.0531,-37.59,-3.92,-33.57,0.7600,2
1033833,0,-0.0184,-0.1279,0.0340,-32.40,1.27,-24.77,0.7527,2
1033843,0,0.0275,-0.3622,0.0151,-21.67,2.12,-11.48,0.4841,2
1033853,0,-0.0046,-0.2494,0.0076,-11.88,2.39,2.53,0.3900,2
1033863,0,-0.0243,-0.1321,0.0228,-0.47,6.24,9.17,0.3529,2
1033873,0,-0.0758,0.1606,-0.0663,7.53,4.26,11.41,0.3035,2
1033883,0,-0.1059,0.4722,-0.1236,10.68,2.17,9.92,0.3213,2
1033893,0,-0.1131,0.6918,-0.1105,12.67,1.51,-11.44,0.3788,2
1033903,0,0.0996,-0.0393,0.0239,47.15,7.82,64.27,0.3475,2
1033913,0,0.0534,-0.9781,0.0309,13.35,1.04,5.14,0.4470,2
1033923,0,-0.2742,0.9862,-0.0735,1.68,4.89,-18.12,0.5519,2
1033933,0,0.0614,1.0730,-0.0038,23.83,-5.44,18.69,0.6467,2
1033943,0,0.5131,0.0281,0.0063,28.76,-25.27,61.85,0.6569,2
1033953,0,-0.3478,1.0770,-0.2837,23.80,12.36,-10.80,0.7492,2
1033963,0,-0.5384,0.3270,-0.3558,33.63,10.88,18.70,0.7822,2
1033993,0,0.3953,-0.6986,0.2498,15.66,2.05,24.76,0.8613,2
1034003,0,0.4429,-0.8785,0.3353,-7.04,-2.02,19.49,0.9212,2
1034013,0,0.4669,-0.6036,0.2633,-19.61,-4.03,13.58,0.9043,2
63,0,0.1073,-0.6884,0.1352,-13.44,25.63,-33.53,0.7701,2
1034073,0,-0.3379,-0.6828,-0.0430,-13.33,23.57,-22.97,0.7860,2
10373,0,-0.3379,-0.6828,-0.0430,-13.33,23.57,-22.97,0.7860,2
10373,0,-0.3379,-0.6828,-0.0430,-13.33,23.57,-22.97,0.7860,2
1034083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
4083,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7549,2
1035092,0,-0.2393,-0.7110,0.0727,-11.19,23.34,-27.66,0.7456,2
1035095,0,0.1172,-0.3797,0.0006,-1.97,-1.97,-1.97,0.6810,2
1,0,-0.2101,0.5548,-0.2718,0.00,-9.76,9.23,0.6091,2
1035154,0,-0.1775,0.3996,-0.1415,26.12,6.34,17.90,0.5846,2
1035913,0,0.2481,-0.2305,-0.2524,-29.44,-29.44,-29.32,0.7172,2
1035924,0,-0.2298,0.7649,-0.2249,-51.21,-3.89,-61.96,0.7635,2
1035934,0,-0.0168,-0.1280,-0.1114,-74.33,-8.18,-59.31,0.7651,2
1035944,0,0.2390,-0.4201,0.0648,-41.69,-8.61,-43.79,0.7803,2
1035954,0,0.3546,-0.3178,0.1531,-23.23,2.15,-21.98,0.7947,2
1035964,0,-0.0158,-0.1057,-0.0278,-18.66,-4.06,-2.46,0.6610,2
1035974,0,-0.2144,0.3735,-0.1802,-1.02,-1.22,-0.79,0.6626,2
1035984,0,-0.1911,0.1318,-0.1084,-12.85,0.60,4.17,0.6237,2
1035994,0,-0.0820,0.0480,-0.1600,-14.47,-5.92,-6.79,0.5475,2
1036004,0,-0.1167,0.3632,-0.2143,11.16,-1.27,-9.02,0.4366,2
1036014,0,-0.0738,-1.3951,-0.0124,34.69,3.37,33.40,0.6066,2
1036024,0,-0.0571,-0.0803,-0.1095,16.60,2.47,51.51,0.5489,2
1036034,0,-0.0688,-0.3543,-0.1548,-1.97,-1.97,-1.97,0.5602,2
1036044,0,-0.0839,-0.2113,-0.1990,-10.73,-9.42,8.53,0.5469,2
1036054,0,-0.3622,-0.1360,-0.2886,-8.43,-8.05,14.47,0.5453,2
1036064,0,-0.5048,0.1753,-0.2293,-0.27,7.01,10.64,0.5744,2
1036074,0,-0.6056,-0.0576,-0.1970,-9.71,7.12,-1.00,0.5908,2
1036084,0,-0.4950,0.0962,-0.2191,-7.23,1.49,-0.26,0.6105,2
1036094,0,-0.3151,-0.0334,-0.1739,-23.76,6.60,-7.77,0.6184,2
1036104,0,-0.1965,-0.3022,-0.1379,-20.74,0.33,-10.30,0.6149,2
1036114,0,0.0485,-0.2466,-0.0636,-13.36,0.11,-17.57,0.4355,2
1036124,0,-0.0055,-0.2199,-0.0502,-3.74,4.34,-0.18,0.4388,2
1036134,0,-0.0567,0.2339,-0.0834,19.58,3.12,10.32,0.4285,2
1036144,0,-0.1061,0.1806,-0.0314,1.20,7.81,2.05,0.4231,2
1036154,0,-0.0631,0.2107,-0.0465,7.47,0.35,3.82,0.4009,2
1036164,0,-0.0027,-0.2401,0.0075,-10.71,-0.31,-2.25,0.3643,2
1036174,0,0.0240,-0.2508,-0.0075,-21.76,5.07,-2.05,0.3133,2
1036184,0,0.1080,0.0387,-0.0041,-15.75,-0.98,-17.34,0.2631,2
1036194,0,-0.0336,0.0630,-0.1276,-9.96,4.44,-5.31,0.2415,2
1036204,0,-0.0555,-0.1215,-0.0062,-10.82,-2.50,-8.99,0.2126,2
1036214,0,0.0260,-0.5005,0.0396,-8.70,2.11,-2.69,0.2525,2
1036224,0,0.0209,-0.4447,-0.0258,1.33,3.89,15.01,0.2803,2
1036234,0,0.0085,-0.6012,0.0061,9.08,1.66,23.24,0.3290,2
1036243,0,0.0085,-0.6012,0.0061,9.08,1.66,23.24,0.3740,2
1036254,0,0.0328,-0.3193,0.0034,15.82,2.96,17.08,0.3810,2
1036264,0,-0.0411,0.1016,-0.0395,2.96,4.60,-2.44,0.3751,2
1036274,0,0.0070,-0.3370,-0.0107,0.41,2.19,11.69,0.3818,2
1036284,0,-0.0134,-0.4455,-0.0461,6.02,-1.14,21.69,0.4056,2
1036294,0,0.0450,-0.2121,-0.0519,2.92,1.47,19.68,0.4091,2
1036304,0,-0.0865,0.2862,-0.0304,-1.92,3.48,-12.76,0.4178,2
1036314,0,-0.0770,-0.0213,-0.0401,-17.44,0.16,-9.89,0.3874,2
1036324,0,-0.0422,0.1283,-0.0494,-4.11,2.06,0.08,0.3637,2
1036334,0,0.0430,0.0019,-0.0129,9.48,3.24,15.70,0.3104,2
1036344,0,-0.0016,-0.3946,0.0164,4.60,0.41,11.18,0.2753,2
1036354,0,-0.0833,-0.1754,-0.0495,-2.91,1.85,8.15,0.2636,2
1036364,0,-0.0691,-0.2029,-0.0397,-1.31,6.44,1.08,0.2700,2
1036374,0,0.1220,0.1031,0.0292,-8.99,1.15,4.73,0.2533,2
1036384,0,0.2047,0.2292,0.0219,3.49,-9.18,8.27,0.2314,2
1036394,0,0.1780,0.1353,0.0740,-14.35,2.76,-10.17,0.2327,2
1036404,0,-0.0040,0.0537,0.0678,-15.97,13.74,-11.72,0.2141,2
1036414,0,0.3291,-0.2075,0.0579,-8.25,7.56,0.10,0.2460,2
1036424,0,0.0469,0.0467,0.0577,14.11,18.11,-0.92,0.2434,2
1036434,0,-0.0304,-0.4720,0.0877,-7.26,16.82,9.56,0.2867,2
